run_id,model_id,model_variant,setting,few_step_prior,task,modality,protocol,backend,case_id,category,prompt,prompt_hash,method,method_family,sampler_mode,actual_nfe,num_inference_steps,base_sample_steps,split_pairs,scheduler_name,flow_shift,guidance_scale,pag_guidance_scale,seed,height,width,reference_method,reference_nfe,low_baseline_method,output_path,schedule_json_path,stdout_log_path,stderr_log_path,runtime_json_path,status,error_message,git_commit,dirty_status
sana06b_bss_bds_v1_mini_p15_low_light_uniform30,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p15_low_light,low-light scene,A low-light jazz club with a saxophonist under a narrow amber spotlight.,0e4b9db5c72a,uniform30,uniform,uniform,30,30,,,flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p15_low_light_uniform30.png,schedules/mini/p15_low_light_uniform30.json,logs/mini/p15_low_light_uniform30.stdout.log,logs/mini/p15_low_light_uniform30.stderr.log,runtimes/mini/p15_low_light_uniform30.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p15_low_light_uniform40,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p15_low_light,low-light scene,A low-light jazz club with a saxophonist under a narrow amber spotlight.,0e4b9db5c72a,uniform40,uniform,uniform,40,40,,,flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p15_low_light_uniform40.png,schedules/mini/p15_low_light_uniform40.json,logs/mini/p15_low_light_uniform40.stdout.log,logs/mini/p15_low_light_uniform40.stderr.log,runtimes/mini/p15_low_light_uniform40.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p15_low_light_reference_uniform50,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p15_low_light,low-light scene,A low-light jazz club with a saxophonist under a narrow amber spotlight.,0e4b9db5c72a,reference_uniform50,reference,uniform,50,50,,,flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p15_low_light_reference_uniform50.png,schedules/mini/p15_low_light_reference_uniform50.json,logs/mini/p15_low_light_reference_uniform50.stdout.log,logs/mini/p15_low_light_reference_uniform50.stderr.log,runtimes/mini/p15_low_light_reference_uniform50.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p15_low_light_bss10,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p15_low_light,low-light scene,A low-light jazz club with a saxophonist under a narrow amber spotlight.,0e4b9db5c72a,bss10,bss,bss,10,10,8,"0,-1",flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p15_low_light_bss10.png,schedules/mini/p15_low_light_bss10.json,logs/mini/p15_low_light_bss10.stdout.log,logs/mini/p15_low_light_bss10.stderr.log,runtimes/mini/p15_low_light_bss10.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p15_low_light_bss20,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p15_low_light,low-light scene,A low-light jazz club with a saxophonist under a narrow amber spotlight.,0e4b9db5c72a,bss20,bss,bss,20,20,18,"0,-1",flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p15_low_light_bss20.png,schedules/mini/p15_low_light_bss20.json,logs/mini/p15_low_light_bss20.stdout.log,logs/mini/p15_low_light_bss20.stderr.log,runtimes/mini/p15_low_light_bss20.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p15_low_light_bss30,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p15_low_light,low-light scene,A low-light jazz club with a saxophonist under a narrow amber spotlight.,0e4b9db5c72a,bss30,bss,bss,30,30,28,"0,-1",flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p15_low_light_bss30.png,schedules/mini/p15_low_light_bss30.json,logs/mini/p15_low_light_bss30.stdout.log,logs/mini/p15_low_light_bss30.stderr.log,runtimes/mini/p15_low_light_bss30.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p15_low_light_bss40,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p15_low_light,low-light scene,A low-light jazz club with a saxophonist under a narrow amber spotlight.,0e4b9db5c72a,bss40,bss,bss,40,40,38,"0,-1",flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p15_low_light_bss40.png,schedules/mini/p15_low_light_bss40.json,logs/mini/p15_low_light_bss40.stdout.log,logs/mini/p15_low_light_bss40.stderr.log,runtimes/mini/p15_low_light_bss40.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p16_colorful_abstract_uniform8,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p16_colorful_abstract,colorful abstract scene,"An abstract burst of cyan, magenta, yellow, and black ink in clear water.",3a0f73a8cedd,uniform8,uniform,uniform,8,8,,,flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p16_colorful_abstract_uniform8.png,schedules/mini/p16_colorful_abstract_uniform8.json,logs/mini/p16_colorful_abstract_uniform8.stdout.log,logs/mini/p16_colorful_abstract_uniform8.stderr.log,runtimes/mini/p16_colorful_abstract_uniform8.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p16_colorful_abstract_uniform10,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p16_colorful_abstract,colorful abstract scene,"An abstract burst of cyan, magenta, yellow, and black ink in clear water.",3a0f73a8cedd,uniform10,uniform,uniform,10,10,,,flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p16_colorful_abstract_uniform10.png,schedules/mini/p16_colorful_abstract_uniform10.json,logs/mini/p16_colorful_abstract_uniform10.stdout.log,logs/mini/p16_colorful_abstract_uniform10.stderr.log,runtimes/mini/p16_colorful_abstract_uniform10.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p16_colorful_abstract_uniform20,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p16_colorful_abstract,colorful abstract scene,"An abstract burst of cyan, magenta, yellow, and black ink in clear water.",3a0f73a8cedd,uniform20,uniform,uniform,20,20,,,flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p16_colorful_abstract_uniform20.png,schedules/mini/p16_colorful_abstract_uniform20.json,logs/mini/p16_colorful_abstract_uniform20.stdout.log,logs/mini/p16_colorful_abstract_uniform20.stderr.log,runtimes/mini/p16_colorful_abstract_uniform20.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p16_colorful_abstract_uniform30,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p16_colorful_abstract,colorful abstract scene,"An abstract burst of cyan, magenta, yellow, and black ink in clear water.",3a0f73a8cedd,uniform30,uniform,uniform,30,30,,,flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p16_colorful_abstract_uniform30.png,schedules/mini/p16_colorful_abstract_uniform30.json,logs/mini/p16_colorful_abstract_uniform30.stdout.log,logs/mini/p16_colorful_abstract_uniform30.stderr.log,runtimes/mini/p16_colorful_abstract_uniform30.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p16_colorful_abstract_uniform40,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p16_colorful_abstract,colorful abstract scene,"An abstract burst of cyan, magenta, yellow, and black ink in clear water.",3a0f73a8cedd,uniform40,uniform,uniform,40,40,,,flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p16_colorful_abstract_uniform40.png,schedules/mini/p16_colorful_abstract_uniform40.json,logs/mini/p16_colorful_abstract_uniform40.stdout.log,logs/mini/p16_colorful_abstract_uniform40.stderr.log,runtimes/mini/p16_colorful_abstract_uniform40.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p16_colorful_abstract_reference_uniform50,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p16_colorful_abstract,colorful abstract scene,"An abstract burst of cyan, magenta, yellow, and black ink in clear water.",3a0f73a8cedd,reference_uniform50,reference,uniform,50,50,,,flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p16_colorful_abstract_reference_uniform50.png,schedules/mini/p16_colorful_abstract_reference_uniform50.json,logs/mini/p16_colorful_abstract_reference_uniform50.stdout.log,logs/mini/p16_colorful_abstract_reference_uniform50.stderr.log,runtimes/mini/p16_colorful_abstract_reference_uniform50.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p16_colorful_abstract_bss10,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p16_colorful_abstract,colorful abstract scene,"An abstract burst of cyan, magenta, yellow, and black ink in clear water.",3a0f73a8cedd,bss10,bss,bss,10,10,8,"0,-1",flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p16_colorful_abstract_bss10.png,schedules/mini/p16_colorful_abstract_bss10.json,logs/mini/p16_colorful_abstract_bss10.stdout.log,logs/mini/p16_colorful_abstract_bss10.stderr.log,runtimes/mini/p16_colorful_abstract_bss10.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p16_colorful_abstract_bss20,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p16_colorful_abstract,colorful abstract scene,"An abstract burst of cyan, magenta, yellow, and black ink in clear water.",3a0f73a8cedd,bss20,bss,bss,20,20,18,"0,-1",flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p16_colorful_abstract_bss20.png,schedules/mini/p16_colorful_abstract_bss20.json,logs/mini/p16_colorful_abstract_bss20.stdout.log,logs/mini/p16_colorful_abstract_bss20.stderr.log,runtimes/mini/p16_colorful_abstract_bss20.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p16_colorful_abstract_bss30,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p16_colorful_abstract,colorful abstract scene,"An abstract burst of cyan, magenta, yellow, and black ink in clear water.",3a0f73a8cedd,bss30,bss,bss,30,30,28,"0,-1",flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p16_colorful_abstract_bss30.png,schedules/mini/p16_colorful_abstract_bss30.json,logs/mini/p16_colorful_abstract_bss30.stdout.log,logs/mini/p16_colorful_abstract_bss30.stderr.log,runtimes/mini/p16_colorful_abstract_bss30.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
sana06b_bss_bds_v1_mini_p16_colorful_abstract_bss40,Sana-0.6B,Sana_600M_1024px,Image Generation,None / not explicit,t2i,image,fixed_prompt_suite_official_sana_pipeline,native,p16_colorful_abstract,colorful abstract scene,"An abstract burst of cyan, magenta, yellow, and black ink in clear water.",3a0f73a8cedd,bss40,bss,bss,40,40,38,"0,-1",flow_dpm-solver,4.0,5.0,2.0,0,1024,1024,reference_uniform50,50,uniform8,images/mini/p16_colorful_abstract_bss40.png,schedules/mini/p16_colorful_abstract_bss40.json,logs/mini/p16_colorful_abstract_bss40.stdout.log,logs/mini/p16_colorful_abstract_bss40.stderr.log,runtimes/mini/p16_colorful_abstract_bss40.runtime.json,pending,,59629fdf790850797cb657bad014fce432bd713d,"?? Prompt.txt
?? bss_experiments/"
